timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
42846794538,-3,-7,-7,-68,-101,-22,13,-13
42846800518,-14,-12,0,46,-58,18,18,-10
42846800518,-11,-2,3,-56,-94,-15,-17,-21
42846817152,2,5,16,33,76,3,14,9
42846817152,-12,9,10,-11,-31,-6,-11,-6
42846823076,-1,19,30,45,57,61,7,2
42846823076,-16,16,1,-16,25,-16,4,6
42846832069,12,0,-4,-27,16,58,1,11
42846832069,17,34,19,104,124,6,13,50
42846854378,-12,-7,-10,-77,-67,-13,4,5
42846854378,0,-14,-5,2,36,57,12,-10
42846855979,9,-11,3,-15,-40,-25,-10,-13
42846855979,8,-2,12,84,50,32,20,24
42846860508,18,41,22,-21,-38,80,17,41
42846860508,10,30,-1,-35,-41,-41,-9,-15
42846869563,-8,16,0,-11,-14,-55,6,-10
42846869563,-10,17,-35,-110,-120,-25,-18,-24
42846883118,-21,-8,8,126,127,-4,-20,2
42846883118,1,-19,-8,-52,-2,3,4,-22
42846892016,-16,10,-1,-1,-27,25,4,27
42846892016,21,46,46,43,20,30,2,1
42846914414,-39,65,25,-31,7,48,-5,-4
42846914414,-20,119,23,-22,17,9,9,34
42846916013,-7,66,-37,2,-27,19,21,0
42846916013,-64,73,-75,-48,81,9,-11,-61
42846936996,3,26,-92,-68,-69,-16,-12,-48
42846936996,-41,-56,-76,-49,-46,-19,5,-78
42846938471,22,-54,-21,10,-32,47,-3,17
42846938471,53,-109,5,53,15,-1,14,0
42846943080,-36,-103,-3,-60,-38,-87,-2,12
42846943080,28,-60,12,-32,107,-57,-9,10
42846959568,50,-26,44,90,112,56,1,31
42846959568,26,-46,24,-36,19,35,4,24
42846965563,33,-18,29,73,109,-1,-15,1
42846965563,21,-27,38,39,21,97,6,32
42846974609,6,-112,-31,-89,-72,-81,-10,-27
42846974609,-53,-68,2,-10,-128,-16,-4,-4
42847005065,76,-1,28,48,98,-1,0,5
42847005065,-18,21,52,64,88,74,18,9
42847006666,59,86,111,-35,13,-3,1,62
42847006666,42,117,77,88,-23,44,18,32
42847007452,-40,10,-35,-64,-93,13,6,-21
42847007452,84,-29,-74,100,18,30,0,9
42847012021,-61,9,-88,-6,1,-46,-21,-41
42847012021,-24,1,-61,-37,26,-85,-19,-24
42847025585,-49,117,4,34,-128,16,32,35
42847025585,30,69,52,37,-63,47,-1,30
42847034687,-16,22,92,-23,53,-29,0,-10
42847034687,72,-81,76,58,3,65,5,18
42847049447,47,83,115,4,33,13,-12,43
42847049447,76,-19,107,-6,9,-128,2,107
42847050994,-73,-76,-80,77,8,-24,-10,-22
42847050994,-4,-56,-123,-71,38,48,-7,-16
42847063030,-51,-75,-128,-92,103,-33,-3,-124
42847063030,-88,50,-109,17,62,-25,6,-87
42847072145,-10,41,-40,-26,-14,-4,10,-53
42847072145,-42,-14,-25,80,58,-62,-20,-48
42847094429,-56,-18,-19,57,-89,-67,-7,13
42847094429,-27,-21,10,16,-10,-33,-16,-17
42847096028,25,-12,-3,-75,-56,10,-1,-3
42847096028,-26,30,13,36,-37,13,-2,24
42847109422,87,9,50,-84,9,11,3,38
42847109422,-8,-27,-3,-105,-40,-8,-3,-5
42847111001,18,-13,3,29,-6,42,2,7
42847111001,5,-4,7,-107,-53,-76,16,27
42847131947,-8,-32,6,-37,-39,-13,22,9
42847131947,0,-40,-14,-1,-83,-32,-4,-6
42847133538,-4,-28,17,-14,71,63,7,-4
42847133538,14,-14,18,-34,-9,-13,-7,9
42847145591,2,-52,40,14,32,-1,1,2
42847145591,-22,17,78,-71,0,7,-2,-6
42847154574,18,67,101,-90,-12,-18,-15,7
42847154574,16,61,57,-49,32,-61,-12,11
42847168637,-3,29,-1,-1,28,35,-17,-1
42847168637,4,21,-48,49,-26,-55,13,-2
42847177071,18,32,-43,45,24,16,-6,4
42847177071,11,-47,-24,38,-57,6,3,3
42847183165,-19,-33,-41,36,-11,-16,3,1
42847183165,-70,-74,-55,-43,-60,-15,-9,-11
42847199562,2,36,-25,110,32,-3,4,26
42847199562,-33,1,-42,-8,-47,1,-5,-24
42847205551,10,-101,-30,-24,-16,-5,-8,-6
42847205551,25,-101,-23,70,23,8,4,-1
42847214564,-3,-113,-56,13,-7,-4,2,-9
42847214564,16,-118,-5,-5,4,41,3,12
