timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
44819776574,-98,77,-43,0,21,78,30,-8
44819776574,50,-66,96,-2,-37,-35,-54,-8
44819783963,78,-60,39,20,34,20,44,-16
44819783963,-45,112,-47,-21,-22,10,-69,2
44819799013,74,118,66,6,-9,-26,7,12
44819799013,-45,88,96,-15,-10,4,-13,-4
44819807278,32,-36,127,-13,-44,-97,28,4
44819807278,71,95,24,32,39,61,11,-7
44819814071,-113,59,-110,-36,26,61,15,-7
44819814071,85,-64,-77,-27,-11,-54,-23,-10
44819821472,-55,121,-128,42,1,13,-17,-10
44819821472,-46,101,-124,-11,-20,-30,-68,7
44819836556,33,27,-70,51,23,4,86,-17
44819836556,-55,-82,-102,-12,67,14,-57,-2
44819844103,-41,-78,-43,-37,-35,34,31,4
44819844103,-18,-128,53,-1,-14,-31,-46,1
44819859093,80,-53,79,-8,-22,-51,58,20
44819859093,31,31,31,20,-24,49,-68,-6
44819867292,-20,-111,47,-3,8,-8,86,0
44819867292,39,-83,49,5,21,31,-70,-19
44819873920,-75,-33,20,-13,-49,-45,76,2
44819873920,-11,31,31,22,24,13,29,-12
44819881416,-75,127,98,2,24,-1,-116,8
44819881416,-63,115,120,-3,-13,0,7,-2
44819896468,-19,-75,127,-10,-8,30,28,11
44819896468,-8,43,126,-8,-43,28,-42,14
44819903934,127,-68,-44,-14,-26,-88,26,7
44819903934,46,28,-115,19,47,48,37,-7
44819919042,-13,42,-110,0,26,22,-128,-8
44819919042,-47,90,-128,38,37,5,127,11
44819927302,-51,73,-105,-55,23,20,13,-2
44819927302,29,-13,-82,10,-46,-42,-29,1
44819942795,-42,-38,-19,72,54,-46,18,-26
44819942795,-31,127,-50,2,-4,51,-4,-1
44819943373,-73,127,36,5,22,38,-99,-15
44819943373,61,32,98,-70,-88,-60,36,20
44819956571,82,-27,98,2,23,-2,-128,1
44819956571,-54,61,89,16,1,-79,-62,8
44819964044,-87,99,102,21,19,17,127,5
44819964044,-79,127,24,-4,9,86,-128,-31
44819979068,-98,81,-13,-28,-41,22,-115,1
44819979068,74,-14,-43,-41,-37,-74,16,9
44819987250,70,-98,-119,18,29,9,-73,-2
44819987250,12,-78,-102,10,1,-20,-61,13
44820002220,86,-22,-59,16,20,44,99,-17
44820002220,-13,-128,-13,-28,1,26,-27,-12
44820002904,-54,-92,1,-7,-66,1,-54,55
44820002904,101,-46,65,-34,-47,-93,48,0
44820016575,-39,88,41,-5,10,11,2,-1
44820016575,-75,127,49,21,39,22,-1,-22
44820023931,-33,102,54,-20,-25,-14,-1,-31
44820023931,-24,46,41,7,21,14,39,-3
44820038951,-33,109,31,0,-3,-15,10,2
44820038951,43,29,70,0,-7,-8,-55,-17
44820047230,-85,3,86,27,22,10,-7,1
44820047230,-128,-98,122,-11,9,8,15,4
44820062252,-49,42,127,8,-13,25,-13,7
44820062252,48,-128,96,-30,-40,-36,24,26
44820062906,73,-28,-83,-21,-22,-56,-91,-5
44820062906,8,-5,-111,13,29,37,96,-4
44820076494,8,-112,-66,-11,12,28,15,19
44820076494,55,-128,-4,-20,-41,-2,11,2
44820084091,75,69,-69,14,17,22,-47,-26
44820084091,127,-51,-103,-1,-16,-56,12,-6
44820107952,-55,52,-128,-1,26,-31,-13,-2
44820107952,-128,127,-128,23,26,23,20,0
44820108530,-76,127,28,10,20,13,26,14
44820108530,-128,107,79,24,38,31,-28,3
44820122118,127,-11,10,-17,-29,-15,9,6
44820122118,111,-81,77,3,-5,-36,-45,-11
44820122863,-57,6,-37,28,29,12,41,-2
44820122863,-128,44,-68,5,29,14,-5,10
44820136559,-128,80,-99,-34,-11,-5,-7,1
44820136559,-128,81,-81,60,0,25,21,-3
44820144071,-97,-44,-12,-6,-18,-6,-66,-2
44820144071,59,127,39,-4,-13,-7,102,4
44820159100,53,84,113,-9,4,-31,-23,-5
44820159100,8,-90,84,-20,10,42,-14,-9
44820167263,-82,-108,121,-13,-21,-4,10,7
44820167263,102,-128,117,-32,-58,-41,-39,19
44820182241,95,53,67,8,24,14,-17,12
44820182241,77,5,9,-12,-4,16,64,92
44820182946,32,-89,39,-2,-1,11,1,-33
44820182946,-124,16,-23,2,12,47,2,-50
44820196552,111,-128,12,-32,-63,-64,4,-35
44820196552,63,127,33,6,24,-15,-40,-67
44820203960,26,127,18,-6,17,0,11,-32
44820203960,-78,127,-2,29,41,-7,-21,1
44820219015,-128,96,-1,5,6,19,-12,11
44820219015,-128,-43,-55,4,-18,7,6,30
44820227306,105,-103,1,-12,-3,2,21,24
44820227306,68,-116,80,-15,-40,-32,-34,-5
44820242210,39,-128,53,8,4,4,0,5
44820242210,51,-59,1,-13,-2,10,-2,-8
44820242938,-18,-45,-72,5,11,18,27,-4
44820242938,-50,-76,-112,-6,-50,-25,-37,26
44820256436,-82,101,-81,22,56,29,90,-1
44820256436,-18,-32,-39,-2,-25,-61,27,7
44820263854,70,-68,-46,10,18,21,14,6
44820263854,-41,-101,5,1,19,27,-53,-5
44820279042,29,-93,41,8,-15,-22,5,24
44820279042,-53,-96,17,-19,-16,30,-34,-20
44820287128,-20,28,38,1,-1,7,39,2
44820287128,127,72,26,-12,-16,-20,11,30
44820302257,36,-14,13,-4,-15,-21,-35,-19
44820302257,-11,127,-12,13,34,20,25,-9
44820302837,44,24,7,-15,-28,-24,-36,6
44820302837,-18,3,-2,-2,13,4,13,-6
44820316545,-96,8,-46,-6,-17,2,-23,-4
44820316545,10,127,-27,0,7,-10,-6,-2
44820324040,-1,-41,17,-1,-4,7,23,-8
44820324040,-39,-4,1,16,16,11,3,-8
44820339072,-4,89,-44,-24,-32,-14,1,3
44820339072,21,-44,11,3,20,3,-8,-11
44820347268,-90,127,1,10,7,9,-12,3
44820347268,105,94,-12,-11,-13,-31,24,-1
44820362171,30,52,14,16,35,30,-15,-19
44820362171,-24,73,-12,11,3,34,10,18
44820362918,45,-53,-9,-33,-48,-57,-32,5
44820362918,-65,-34,0,11,32,29,60,-12
44820376513,-63,73,-28,-8,-17,-19,-10,-9
44820376513,100,-9,23,-4,-19,-18,45,-11
44820384095,-47,1,12,18,30,34,10,-12
44820384095,125,-42,13,-23,-34,-29,-37,12
44820399067,-19,-128,27,-3,13,11,-14,2
44820399067,-128,-105,-21,27,41,52,13,-13
44820407147,105,56,1,-48,-103,-91,-33,2
44820407147,-18,-65,12,12,27,-15,7,-13
44820422242,-61,-31,13,6,13,29,2,4
44820422242,-110,-21,16,-29,0,22,26,5
44820422938,73,-59,47,6,-50,-35,-5,9
44820422938,-36,109,-17,21,48,9,-43,-14
44820436596,-29,34,8,-1,2,16,24,3
44820436596,79,46,-26,-29,-23,-50,-44,10
44820444177,-116,-34,-3,36,69,80,25,-6
44820444177,-60,82,-23,-14,-38,13,11,4
44820459119,115,-37,33,-9,-22,-75,-32,-3
44820459119,0,95,-8,19,24,18,-9,-1
44820467270,-9,-60,8,-2,6,-4,11,9
44820467270,-119,127,-23,22,35,54,3,-9
44820482234,82,-34,-34,-30,-67,-28,6,18
44820482234,-97,69,-20,13,17,12,-19,-7
